review,label
"Excellent moment de cinéma. Histoire intéressante et moins violente que la bande annonce le laissait penser; Bardem est vraiment crédible dans le rôle du ""narco"".",1
Enorme ! le film est bon en tout point! l'humour omniprésent nous émerveille et les acteurs sont trés trés bons.le scénario est captivant bref a voir !chapeau,1
"Annaud réalise un film d'aventures épique à l'ancienne sur un sujet passionnant, le contrôle du pétrole au Moyen-Orient dans les années 30. Les scènes de batailles sont mémorables, ce qui n'est pas le cas de la romance qui n'apporte rien de bien nouveau. Enfin, le jeu des acteurs n’est pas vraiment convaincant.",0
"Bocart n'est pas ma tasse de thé et en dehors de 3 ou 4 films dont évidemment Casablanca,je n'ai guère de plaisir à le voir jouer. Quand en plus ,il s'agit d'un film noir sans envergure dans lequel un militaire joue au policier plus une héroïne réfrigérante, il devient difficile de ne pas céder à l'ennui. C'est loin d'être un mauvais film, la mise en scène est convenable avec même, mais rarement, quelques beaux moments Le coup des bombes incendiaires est réussi mais pas la suite, trop invraisemblable dans ce genre de film. Le thème est le machisme avec son corollaire: l'extrême faiblesse des machos devant les femmes fatales. Le '' J'aimerais que tu me mettes dans ta poche'' en final bien que attendu est bien incongru dans le contexte général.",0
"Un début chargé d'une atmosphère très Blade Runner qui malheureusement passe dans un autre style assez rapidement mais l'ensemble reste de très tres bonne cuvée. De la SF intelligente, passionnante et captivante comme on aimerait en voir plus souvent.",1
"Ce film de Volker Schlöndorff sèchement adapté du roman de Musil raconte l'initiation d'un adolescent aux aspects les plus oppressifs de l'harcèlement scolaire. C'est ironique (et sans doute voulu) aussi que ce film se passe sous la monarchie austro-hongroise, dévoilant d'un côté les racines du fascisme et la lâcheté des témoins.",1
"Une histoire classique avect le muet ça ne pardonne pas, on s'ennui assez vite malgré une certaine volonté d'innovation d'hitchcock, du coup on remarque encore plus la prédilection du réalisateur pour les escaliers.",0
"Peu importent les invraisemblances, ce film est un petit bijou. Entre drame et comédie, entre mort et vie, le film est porté par l'énergie vitale de ses personnages.",1
"De plutôt bons acteurs dans une espèce de court-métrage étiré sur une heure et demi qui ne va nul part. La musique, pourtant pièce centrale du projet, n'arrive jamais à magnifier les images. Terrifiant d'ennui dans l'ensemble.",0
"A Very British Gangster aborde les thèmes de la famille, de la vengeance ou encore de la mort. Cette fiction documentarisée ou ce documentaire fiction parvient à aller au plus près de la pègre (de Manchester ici), sans détours et sans concessions. Les gens y sont vrais. Rien n'est à jeter, on est rapidement pris dedans et l'on suit leur vie de gangsters, leurs déboires. Un documentaire à voir.",1
"Doillon reste Doillon. Mais il ne faut surtout pas se fier à l'affiche, au titre racoleurs (et mensongers?). Tout se passe dans un débat huit clos, sur la scène d'un théatre, ou sa proximité. Mais il n'y a aucun public dans la salle, au ""vrai"" (dans le film, salle vide) comme au ""figuré"" (devant le film). A réserver aux connaisseurs du genre.",0
"ca n'empèche pas de dormir, bien au contraire...La sensibilité qui se dégage du métrage, quand il s'agit de filmer et contempler la nature ne m'a pas empéché de regretter le manque d'incarnation des personnages, sérieux à en mourir et assez agacants, tous autant qu'il sont, dans leurs tenues blanches immaculés. Il se dégage un ton mielleux assez artificiel pour moi qui ne demandait pourtant qu' à etre embarqué sur cette archipel.",0
On connait tous le celebre roman de Victor Hugo mais ici l'interpretation de Baur et Vanel notament est exceptionnelle et confere a cette version tout son interet malgre une bande sonore qui a subit les outrages du temps alors que l'image elle reste d'une tres bonne qualité 72 ans apres sa sortie en salle.,1
"Des cascades à couper le souffle, de l'action à la John Woo et un Chow-Yun Fat relax et souriant. Les scènes humoristiques sont vraiment bonne.",1
"Une romance de plus dans laquelle on cherche l'option comédie. Le scénario semble sorti d'une boite de céréales, ou du bouquin: ""comment écrire un film pour les nuls"", les acteurs et actrices sont à la hauteur de cette débâcle. Les dialogues se veulent modernes, ce qui veut dire salaces, pour un résultat pathétique. L'indigence à l'état pur. En résumé, pas grand'chose à sauver de ce naufrage annoncé...",0
Une adaptation totalement ridicule de l'oeuvre de Molière...,0
"Si la trame de Victoria n’est pas une révolution, c’est le film lui-même qui l’est. Si de plus en plus de réalisateurs se prêtent à la technique du plan-séquence* (Alfonso Cuarón avec Gravity, Alejandro González Iñárritu avec Birdman…), l’Allemand Sebastien Schipper est le premier à l’exploiter ainsi. C’est simple, la durée du tournage équivaut à celle du film, soit 2h14. Victoria n’est donc au final qu’une seule et unique scène. Le réalisateur Darren Aronofsky, ému par le long-métrage à la dernière Berlinale, évoque un film qui « renversera le monde ». Il n’ira peut être pas jusque là mais chamboulera probablement celui du cinéma. Il a d’ailleurs remporté le Grand Prix au dernier Festival policier de Beaune mais aussi et surtout six Lola (les Oscars allemands) dont ceux du Meilleur film, réalisateur, acteur, actrice, photographie et musique. De la photo aux décors en passant par les figurants, tout est d’un... Venez découvrir ma critique dans son intégralité sur mon site ScreenReview !",1
"Le grand-pére était un aigle, le fils un faucon et le petit-fils un petit con! Comme des frères: Comédie niaise et improbable, voilà,la preuve d'un type née dans le sérail et pour autant mauvais à souhait. C'est écrit comme des blagues carambar. Le prétexe de la mort d'une amie commune est un alibi en carton, on n'y croit pas une seule seconde. Ce qui lie les personnages, c'est Mélanie Thierry, qui comme d'habitude tape la pose, cheveux au vent et regard rentré. C'est agaçant d'amateurisme, d'autant que ça donne des airs de comédie road movie, film initiatique avec son lot de lieux communs. pas une scéne drôle, pas même une esquisse de sourire. C'est irrémédiablement niais, sans le moindre intérêt... Après les enfants Doillon, voilà le petit fils Gélin...La famille cinéma est incestueuse, par ici les glottes au cerveau et les yeux de cyclope!",0
"Un film qui fait beaucoup de bruit, mais à part ça, on se demande qui est avec qui, qui est contre qui et à vrai dire on finit par s'en fiche complètement tellement les enjeux nous passent au-dessus de la tête, Un pseudo western mal joué, mal dialogué et sans intérêt filmé par un chef opérateur atteint de troubles de l'horizontalité.",0
"Le meilleur agent des années 60 reste James Bond, pour moi. Ce film n'arrive pas à la cheville du célèbre agent secret britannique. Dialogues plats, aucun suspens, chorégraphies de combats dépassées… OSS donne plus de claques de véritables coups, musique d'ambiance casse oreille... bref, on a vite envie d'oublier cet agent énué d'intérêt et sans charisme. Je suis très déçu et pas étonné que Jean Dujardin le ridiculise volontairement.",0
"Le casting est brillant, mais ne peut parvenir à sauver ce brouillon de film bien lourd dans lequel rien ne fonctionne. A noter une étrange et courte séance dans un club SM gay. Quant au seul bon gag, celui de tache de vin de Gorbatchev, il ne fonctionne déjà plus pour la moitié du public.",0
"Film mystérieux et fantastique italien. La scénario raconte l'histoire d'une femme qui subit une ""perte de temps"" ou de mémoire. Elle croit avoir vécu des choses et des gens semblent la prendre pour quelqu'un d'autre. En plus elle fait des rêves étranges de cosmonautes abandonnés sur le sol lunaire. Résumé trop concis pour une histoire complexe et sans rationalité. C'est un film d'atmosphère, de lieux étranges (Garma) très bien filmés par le cinéaste italien. De très beaux décors de palais italiens, des sites pittoresques (plage, forêt), d'une ville à l'architecture étrange (ville turque), tout cela confère au film une ambiance de rêve et d'irréalité. L'histoire semble confuse et est peu compréhensible, mais il faut se laisser porter par une réalisation très esthétique et poétique. (Cela rappelle un peu ""l'année dernière à Marienbad""). L'actrice principale a su bien exprimer son angoisse personnelle devant ces choses étranges. Bel accompagnement musical. La fin, aussi étrange que le reste, nous laisse dans la perplexité...",1
"Ennuyeux à mourir, seules les performances des acteurs principaux me font mettre une étoile... Kate quant à toi, qu'es tu venu chercher dans ce film ?",0
"Love actually version américaine, l'humour en moins, l'ennui et la mievrerie en plus.",0
"Excellente version qui réécrit le scénario de manière magisrale, avec des acteurs globalement superbes, des couleurs fortes et une mise en scéne haletante (peu de temps morts). Petit problème avec la bande son (la salle ?) et des difficultés à comprendre les dialogues de Cantona et de Monica Belluci (sublime ...). En résumé à voir !",1
"Tous les zatoichi valent le coup d'être vu, c'est la meilleure série de chambara qui ai été fait avec Baby Cart.",1
"Pfff.... quel ennui..... beaucoup de bla bla bla sans intérêt, suite de scènes assez décousues, un comble pour un atelier de confection..... J'ai tenu une heure......",0
"Premier long métrage pour Sébastien Marnier qui n'est pourtant pas un néophyte. Il signe là un joli mixte de ""Harry un ami qui vous veut du bien"" (2000) de Dominik Moll avec ""Le Couperet"" (2005) de Costa Gravas. Quelques maladresses et/ou mauvais choix comme 1-2 scènes de nudité gratuite et un final qui aurait dû éviter le gros plan final pour rester sur l'arrière-plan flouté (vous comprendrez...). Ambiance thriller psychologique parfaitement maitrisée et un casting au diapason. Une bonne surprise.",1
"Une bonne petite comédie anglaise sans prétention où l'on retrouve avec bonheur Rowan Atkinson alias Mr Bean. L'histoire est assez drole et nous permet de passer un bon moment et les acteurs sont assez bons. En conclusion, à voir pour passer un bon moment.",1
